Vec_mean,Vec_std,Vec_std/mean*100,X_mean,X_std,X_std/mean*100,Z_mean,Z_std,Z_std/mean*100,atomic_mass_mean,atomic_mass_std,atomic_mass_std/mean*100,atomic_radius_mean,atomic_radius_std,atomic_radius_std/mean*100,average_cationic_radius_mean,average_cationic_radius_std,average_cationic_radius_std/mean*100,electron_affinity_mean,electron_affinity_std,electron_affinity_std/mean*100,group_mean,group_std,group_std/mean*100,ionization_energy_mean,ionization_energy_std,ionization_energy_std/mean*100,max_oxidation_state_mean,max_oxidation_state_std,max_oxidation_state_std/mean*100,min_oxidation_state_mean,min_oxidation_state_std,min_oxidation_state_std/mean*100,row_mean,row_std,row_std/mean*100,mendeleev_no_mean,mendeleev_no_std,mendeleev_no_std/mean*100,electrical_resistivity_mean,electrical_resistivity_std,electrical_resistivity_std/mean*100,molar_volume_mean,molar_volume_std,molar_volume_std/mean*100,thermal_conductivity_mean,thermal_conductivity_std,thermal_conductivity_std/mean*100,boiling_point_mean,boiling_point_std,boiling_point_std/mean*100,melting_point_mean,melting_point_std,melting_point_std/mean*100,liquid_range_mean,liquid_range_std,liquid_range_std/mean*100,density_of_solid_mean,density_of_solid_std,density_of_solid_std/mean*100,atomic_radius_calculated_mean,atomic_radius_calculated_std,atomic_radius_calculated_std/mean*100,汽化热_mean,汽化热_std,汽化热_std/mean*100,熔化热_mean,熔化热_std,熔化热_std/mean*100,标准摩尔生成焓_mean,标准摩尔生成焓_std,标准摩尔生成焓_std/mean*100,entropy,enthalpy,oumiga,Ag,Al,Cr,Cu,Fe,Li,Mg,Mn,Ni,Sc,Si,Ti,Zn,Zr,Tensile Strength (MPa),density,Processing_number
2.96,0.195959179,6.620242548,1.5955,0.063362055,3.971297705,13.04,0.823650411,6.31633751,27.05422079,1.87404713,6.927004642,1.2635,0.059521005,4.710803696,0.6845,0.041469869,6.058417616,0.39627525,0.168389278,42.49300913,12.46,2.355504192,18.90452803,6.05794489,0.329228209,5.434651775,2.96,0.195959179,6.620242548,1,0,0,3.01,0.099498744,3.305606103,79.11,6.194989911,7.830855658,3.291E-08,5.20761E-08,158.2379715,10.21,0.919728221,9.008111858,229.81,26.03217048,11.32769265,2737.95,282.3604921,10.31284326,941.8565,87.67771817,9.309031489,1796.0935,282.5498577,15.73135573,2.66437,0.191208036,7.176482102,1.1974,0.083481974,6.971937039,278.494,30.33156712,10.89128208,10.7385,0.592446411,5.517031346,324.017,36.41315711,11.23803909,1.858473021,-1.7528,998.6392598,0,0.95,0,0,0,0,0.04,0,0,0.01,0,0,0,0,525,2.651467632,0
2.99,0.099498744,3.327717181,1.607,0.029849623,1.857474991,12.99,0.099498744,0.765964155,26.95477321,0.266312228,0.987996545,1.2525,0.024874686,1.986002868,0.67685,0.018407268,2.719549027,0.42430665,0.084856011,19.99874645,12.89,1.094486181,8.490971147,6.00237367,0.16521438,2.752484093,2.99,0.099498744,3.327717181,1,0,0,3,4.44089E-16,1.4803E-14,79.93,0.696491206,0.871376462,2.717E-08,1.69148E-09,6.225537884,10.04,0.397994975,3.964093375,234.25,7.462405778,3.185658817,2777.71,142.1837048,5.118738269,933.3653,1.041751847,0.111612447,1844.3447,141.1419529,7.6526884,2.69038,0.095717791,3.557779624,1.1827,0.026864661,2.271468741,282.577,15.15365867,5.36266528,10.7345,0.154223053,1.436704576,329.062,18.28786909,5.557575501,0.465596757,-0.0792,5487.018389,0,0.99,0,0,0,0,0.01,0,0,0,0,0,0,0,111,2.686591295,0
3.04,0.397994975,13.09193996,1.609025,0.011348981,0.705332809,13.132,1.232305157,9.383986879,27.28806522,2.864667708,10.49787768,1.252025,0.020115899,1.606669081,0.675048333,0.008559134,1.267929063,0.422939698,0.095240736,22.51875067,12.925,0.710193636,5.494728322,6.001115272,0.145727502,2.428340328,3.04,0.397994975,13.09193996,0.96,0.397994975,41.45780988,3.0115,0.106619651,3.540416772,79.7085,3.081643677,3.86614185,4.19145E-08,1.41963E-07,338.6970343,9.981,0.327664463,3.282882101,232.3995,24.11176683,10.37513714,2787.8865,47.17839143,1.692263707,940.646095,67.3792037,7.163076959,1847.240405,106.0596072,5.741516207,2.7481275,0.474694198,17.27336878,1.18529,0.049743501,4.196736755,283.5419,6.561064273,2.313966392,10.784075,0.327593718,3.037754452,330.49435,5.07862807,1.536676216,0.559023027,-0.977118,538.1569344,0,0.9885,0,0,0,0,0,0.01,0,0.0015,0,0,0,0,221,2.735816534,0
2.99,0.099498744,3.327717181,1.60625,0.032763356,2.039742011,13.014,0.449226001,3.451867228,27.00869633,1.019870258,3.776081028,1.25355,0.031303315,2.49717319,0.67748,0.021642541,3.194565366,0.423572745,0.085831375,20.26366794,12.86,1.220819397,9.493152387,6.004100833,0.168017304,2.79837579,2.99,0.099498744,3.327717181,1,0,0,3.003,0.054690036,1.821180009,79.747,3.404260713,4.268826053,2.8739E-08,2.86435E-08,99.66786821,10.055,0.481637831,4.790033125,233.593,14.07669532,6.026163162,2778.643,143.2904866,5.156851262,936.00689,48.17322535,5.146674225,1842.63611,144.3701878,7.83498093,2.691235,0.097063329,3.606646342,1.18468,0.04487647,3.788066858,282.7228,15.39941883,5.446825946,10.74965,0.317068411,2.949569627,329.2027,18.48086585,5.613825723,0.635141896,-0.529392,1122.981064,0,0.987,0,0,0,0,0.01,0,0,0.003,0,0,0,0,303,2.687893076,0
3.04,0.397994975,13.09193996,1.60815,0.018576262,1.155132403,13.16,1.316966211,10.00734203,27.35097553,3.048699616,11.14658456,1.25325,0.028756521,2.294555835,0.675783333,0.015066436,2.229477329,0.422083475,0.096242306,22.80172333,12.89,0.920814857,7.143637366,6.003130295,0.149434567,2.489277418,3.04,0.397994975,13.09193996,0.96,0.397994975,41.45780988,3.015,0.121552458,4.031590641,79.495,4.727576017,5.947010526,4.3745E-08,1.45096E-07,331.6866219,9.9985,0.441840186,4.41906472,231.633,27.28858206,11.78095611,2788.975,50.71581977,1.818439383,943.72795,84.85218722,8.991170307,1845.24705,111.0627478,6.018855189,2.749125,0.474891419,17.27427522,1.1876,0.063001905,5.304976822,283.712,7.174632813,2.528843621,10.80175,0.441655338,4.08873875,330.6585,5.79632019,1.752962706,0.726894865,-1.4988,457.6934888,0,0.985,0,0,0,0,0,0.01,0,0.005,0,0,0,0,323,2.737256441,0
3.0195,0.28830496,9.548102668,1.60803,0.021776572,1.354239179,13.1193,1.402735724,10.69215372,27.25906512,3.297845028,12.09815896,1.25261,0.026156986,2.088198696,0.676060167,0.015390877,2.276554366,0.425729785,0.078097659,18.34441978,12.9085,0.891699361,6.907846464,5.998800689,0.131621519,2.194130555,3.0195,0.28830496,9.548102668,0.98,0.28213472,28.7892571,3.0106,0.116136299,3.857579859,79.6809,3.62108757,4.544486282,3.60678E-08,1.0421E-07,288.926788,10.01378,0.395174913,3.94631111,232.8266,21.37147942,9.179139933,2790.4956,103.635242,3.713865092,940.457883,76.30094711,8.11317003,1850.037717,104.7185534,5.660346947,2.7283835,0.36987367,13.55651321,1.185726,0.057720646,4.867958159,284.03061,13.87384323,4.884629594,10.785955,0.46047257,4.269186829,330.83499,14.19343703,4.290186183,0.625115011,-1.04388128,563.1812268,0,0.9889,0,0,0,0,0.002,0.005,0,0.0026,0,0,0,0.0015,201,2.723957948,0
3.07978996,0.688930085,22.36938538,1.60771636,0.037257976,2.317447073,13.22786404,1.7419452,13.16875646,27.4995685,4.00241309,14.55445779,1.255052526,0.032403851,2.581872126,0.677466651,0.024059957,3.551460034,0.41210351,0.149683731,36.32187733,12.78964486,1.331318375,10.40934592,6.03772687,0.301196737,4.988578382,3.05152575,0.493424875,16.16977588,0.931966,0.514301346,55.18456106,3.01850926,0.13478378,4.46524321,79.60230119,2.600152651,3.266429,1.54584E-06,3.8709E-05,2504.069227,9.99711604,0.550681765,5.508406255,230.7628828,28.84908904,12.50161581,2771.523761,166.5582988,6.009629111,945.1160485,89.44039823,9.463430271,1826.407712,193.1066725,10.57303203,2.780443255,0.674382621,24.25450041,1.190077539,0.060439186,5.078592242,281.8689843,18.72119389,6.641806987,10.83583039,1.594660896,14.71655461,328.6062027,21.78638449,6.629937083,1.488030252,-1.261216836,1115.082857,0,0.969484743,0,0.001250625,0.003501751,0,0.010505253,0.012506253,0,0,0.00150075,0,0.001250625,0,166,2.75259998,3
3.00425309,0.423515767,14.09720667,1.603557668,0.049630628,3.095032296,13.05228901,1.004625049,7.696926174,27.08782187,2.28064313,8.419440815,1.256917686,0.040823475,3.247903593,0.680639645,0.033435285,4.912332919,0.412141433,0.143350153,34.78178635,12.69402058,1.768627251,13.93275865,6.03911194,0.298763963,4.947150614,2.9917438,0.275206498,9.198865834,0.97823368,0.281666592,28.79338522,3.00600449,0.077255655,2.570044562,79.71953979,1.861383492,2.334914999,1.27945E-06,3.53455E-05,2762.562366,10.08670504,0.665043247,6.593265529,232.2655999,16.91704845,7.283492886,2756.957983,227.6474754,8.257197853,939.4105238,79.98234442,8.514099256,1817.547459,232.1519846,12.77281556,2.704653922,0.408426622,15.10088292,1.18909932,0.052635217,4.426477788,280.564075,24.72319541,8.811960478,10.79354026,1.529150056,14.1672706,326.6655515,29.86124675,9.141229191,1.423481335,-0.498930438,2680.199971,0,0.967725796,0.002501876,0.000500375,0.002001501,0,0.025018764,0.000500375,0,0,0.001250938,0,0.000500375,0,191.5,2.687327316,3
2.999,0.104876117,3.497036259,1.60965,0.030989958,1.92526065,12.999,0.104876117,0.806801426,26.97099918,0.221282009,0.82044424,1.25075,0.02206666,1.764274265,0.675435,0.017212954,2.548424896,0.432501421,0.094552087,21.86168235,12.939,0.852806543,6.590977225,6.006561357,0.198913132,3.31159744,2.999,0.104876117,3.497036259,0.975,0.352668399,36.1711179,3,0,0,79.983,0.647078821,0.809020443,5.02697E-06,7.05318E-05,1403.068058,10.0343,0.340648661,3.394842297,234.125,8.313204857,3.550754878,2785.331,113.7258785,4.083029216,937.17483,53.15984636,5.672351055,1848.15617,112.5150693,6.087963297,2.692378,0.078607055,2.919614375,1.18127,0.021454303,1.816206506,283.6807,13.70773422,4.832099689,10.93995,2.813973436,25.7219954,330.3927,16.53364257,5.004239674,0.566406536,-0.426412,1244.856968,0,0.989,0,0,0,0,0.006,0,0,0,0.005,0,0,0,95,2.689726366,3
3.03429284,0.585665489,19.30154799,1.602430538,0.051547026,3.216802513,13.14242796,1.466347993,11.15735995,27.29691702,3.372008713,12.3530753,1.258510638,0.043904085,3.488574815,0.680825196,0.03412921,5.012918239,0.402292576,0.169591121,42.15616465,12.62878604,1.897530682,15.02544011,6.055040094,0.340949358,5.630835673,3.01426783,0.424584504,14.0858254,0.95193996,0.427107732,44.86708718,3.01351689,0.115473736,3.831859607,79.56195256,2.539076502,3.191319997,1.29028E-06,3.53541E-05,2740.037194,10.07966206,0.71852307,7.128444041,230.3985005,26.00320904,11.28618849,2750.237052,243.7336868,8.86227922,942.7642219,88.69965328,9.408466212,1807.47283,254.218063,14.06483454,2.735748173,0.566006146,20.68926341,1.19281852,0.064992264,5.448629723,279.7541425,26.75918497,9.565250663,10.80165686,1.528120124,14.14709005,325.8701375,31.83029334,9.767784672,1.858303379,-1.08031356,1621.697629,0,0.958197748,0.001251564,0.000500626,0.002002503,0,0.027033792,0.007509387,0,0,0.001251564,0.001001252,0.001251564,0,240,2.709969806,3
3.01600803,0.596592116,19.78085304,1.597461231,0.064742787,4.052854991,13.12006003,1.452807158,11.07317463,27.23769359,3.34342075,12.27497746,1.262693846,0.054196774,4.292154731,0.68399408,0.041704423,6.097190642,0.388728091,0.201683759,51.88299076,12.44072043,2.348642198,18.87866712,6.084946193,0.40229125,6.611254022,2.99599798,0.438839656,14.64752844,0.94997501,0.44056297,46.37626939,3.0130065,0.113301946,3.760428195,79.45497768,2.633497942,3.314453064,2.03921E-06,4.46862E-05,2191.347655,10.15165582,0.883661644,8.704606019,229.1566795,27.09950098,11.82575216,2725.609295,303.8297207,11.14722206,942.9062294,90.83078761,9.633066871,1782.703066,310.6602353,17.42635895,2.716872686,0.574589407,21.1489265,1.197243619,0.07244811,6.051242089,277.1764369,33.0751035,11.93286986,10.80360672,1.890352517,17.49742069,322.7500935,39.60207515,12.27019788,2.354508126,-1.187148317,1870.095208,0,0.940470235,0.00150075,0.00050025,0.002001001,0,0.044522261,0.007003502,0,0,0.002001001,0.000750375,0.001250625,0,248.5,2.684937204,3
3.03975,0.51736828,17.02009311,1.610155,0.034784709,2.160332945,13.10775,1.21722633,9.286310233,27.21775838,2.751437035,10.10897737,1.2522625,0.025942361,2.071639212,0.677095,0.023979133,3.541472476,0.428609509,0.108046314,25.20856667,12.88725,1.032732994,8.013602547,6.020569643,0.259009924,4.302083354,3.01575,0.264578793,8.773233611,0.9605,0.398672485,41.50676571,3.0085,0.091802778,3.051446825,79.82225,1.874207816,2.347976681,4.02917E-06,6.31171E-05,1566.503302,10.016545,0.422494631,4.21796768,233.08005,17.4525036,7.487772378,2784.33325,135.2875297,4.858884248,942.5079025,89.63984434,9.510779072,1841.825348,138.1563787,7.501057516,2.7318125,0.451233894,16.5177476,1.1848725,0.043307433,3.65502895,283.647725,16.1871659,5.706785027,10.9293525,2.561783423,23.43948027,330.39893,19.40884503,5.874366792,1.074323005,-0.738565,1370.980106,0,0.98075,0.001,0.001,0.0035,0,0.00675,0.001,0,0,0.004,0.001,0.001,0,150,2.719119212,3
2.9798,0.224035622,7.518478494,1.601912,0.048687414,3.039331357,12.9958,0.536080554,4.125029268,26.96165474,1.252659475,4.646077873,1.25705,0.041021915,3.263347908,0.680291667,0.031319517,4.603836657,0.409337794,0.141006748,34.44752709,12.6898,1.805097216,14.22478854,6.032697113,0.273222024,4.529019418,2.9798,0.224035622,7.518478494,0.9932,0.153472343,15.45230999,3.002,0.044676616,1.488228375,79.7674,1.491206639,1.869443706,2.87094E-08,4.01763E-08,139.94132,10.102556,0.660535954,6.538305299,232.62404,14.53901256,6.250004322,2753.233,232.0081091,8.426751719,935.15157,46.24946314,4.945664919,1818.08143,234.5267808,12.89968518,2.68317,0.257996859,9.615375049,1.18821,0.048221322,4.058316463,280.0069,24.83399973,8.869067057,10.72257,0.442502085,4.126828595,325.979216,29.91728344,9.177665929,1.162899232,-0.31139872,3492.265616,0,0.971,0.0012,0,0,0,0.027,0.0008,0,0,0,0,0,0,250,2.670643808,3
3.0075,0.405516646,13.48351274,1.60132,0.049304742,3.079006205,13.0795,1.137620213,8.697734726,27.1566004,2.654169883,9.773571963,1.258225,0.043053448,3.421760646,0.680139167,0.031475234,4.627763778,0.402002364,0.162397858,40.39723946,12.6425,1.880609941,14.8753011,6.043798736,0.299739244,4.959451113,3.0075,0.405516646,13.48351274,0.965,0.368476594,38.18410296,3.009,0.094440457,3.138599449,79.6245,2.221598467,2.790094088,3.88715E-08,1.25895E-07,323.8749814,10.08603,0.704593315,6.985834017,230.9789,23.90309551,10.34860565,2749.1905,236.6953532,8.609638116,939.112845,65.32819424,6.956373197,1810.077655,250.7952501,13.85549672,2.716145,0.476367347,17.53836215,1.191345,0.059880222,5.026270468,279.46485,25.5262835,9.133987155,10.738825,0.476640713,4.438481054,325.53128,30.37684845,9.331468378,1.49804179,-0.824814,1705.633376,0,0.9635,0.001,0,0,0,0.0275,0.008,0,0,0,0,0,0,248.211252,2.694346923,3
2.9725,0.238209467,8.013775161,1.599625,0.055214214,3.451697337,12.9925,0.580899088,4.471033963,26.95039615,1.346880067,4.997626228,1.259125,0.046481011,3.691532684,0.6821375,0.036366105,5.331198624,0.403593291,0.157318201,38.97938949,12.5975,2.048290446,16.25949947,6.045837198,0.307271827,5.08237019,2.9725,0.238209467,8.013775161,0.9925,0.149812383,15.09444662,3.0025,0.049937461,1.663196033,79.6975,1.716389743,2.153630594,2.7845E-08,5.86523E-09,21.06386941,10.133075,0.749315217,7.39474658,232.0225,15.41791146,6.64500704,2742.365,262.8032758,9.583088896,936.219875,62.29660923,6.654057545,1806.145125,265.8547955,14.71945924,2.67743,0.284894955,10.64061262,1.19065,0.054900615,4.610978436,278.91425,28.16601093,10.09844816,10.721375,0.588153347,5.485801465,324.63345,33.97348955,10.46518452,1.405904312,-0.35735,3683.323237,0,0.9625,0.0025,0,0,0,0.035,0,0,0,0,0,0,0,240,2.661483356,3
2.981,0.347331254,11.65150131,1.59778,0.058901372,3.686450688,13.025,0.899096769,6.902854272,27.0252959,2.104142595,7.785826299,1.260825,0.050065651,3.970864367,0.682545,0.037222278,5.453454049,0.394676849,0.178274043,45.16962259,12.526,2.196889619,17.53863659,6.059485632,0.338969195,5.594025886,2.981,0.347331254,11.65150131,0.979,0.283829174,28.99174402,3.0055,0.073957758,2.460747237,79.607,2.033359535,2.554247158,3.41385E-08,9.46317E-08,277.1994066,10.145305,0.811270982,7.996516442,230.8366,21.44379585,9.289599591,2732.931,281.3530438,10.2949194,936.932615,55.57910028,5.93202749,1795.998385,287.5364053,16.00983652,2.687425,0.398699485,14.8357437,1.193215,0.061675066,5.168814176,277.78195,30.1523382,10.85467872,10.710175,0.480809442,4.489277177,323.40038,36.18953048,11.19031786,1.699615615,-0.658983,2416.489201,0,0.9545,0.001,0,0,0,0.04,0.0045,0,0,0,0,0,0,268.895523,2.665681942,3
2.9825,0.353827288,11.86344638,1.597805,0.058917162,3.687381249,13.0305,0.931970895,7.152226664,27.03780318,2.176931143,8.05143498,1.2609,0.050161639,3.978240838,0.6826775,0.03766422,5.517132224,0.394798352,0.178382786,45.18326511,12.5225,2.201702466,17.58197218,6.059876002,0.339333446,5.599676387,2.9825,0.353827288,11.86344638,0.9775,0.291536876,29.82474434,3.006,0.077226938,2.569093091,79.5955,2.095203988,2.632314625,3.41885E-08,9.46543E-08,276.8602014,10.14392,0.813878144,8.023309965,230.7661,21.66067568,9.386420136,2733.007,281.3895164,10.29596764,937.55588,62.13895876,6.627760551,1795.45112,288.4569987,16.06599007,2.689645,0.410936715,15.27847412,1.193455,0.062550883,5.241159749,277.8109,30.18616705,10.86572451,10.7153,0.533001792,4.974212497,323.43367,36.22701728,11.20075633,1.727236928,-0.675774,2396.335369,0,0.954,0.0015,0,0,0,0.04,0.0045,0,0,0,0,0,0,270,2.667272209,3
3.01301296,0.569345858,18.89622997,1.599066565,0.061978186,3.875897802,13.10110096,1.354851525,10.34150892,27.19436291,3.103743699,11.41318776,1.261273773,0.051442203,4.078591316,0.68332082,0.040145358,5.875037997,0.394792152,0.188909214,47.85029632,12.50250256,2.227488537,17.81634139,6.074851236,0.384700809,6.332678682,2.99199196,0.390625668,13.05570582,0.9584585,0.399293508,41.65996837,3.011011,0.104354003,3.465746329,79.52677697,2.443563122,3.07262939,2.03664E-06,4.46975E-05,2194.6656,10.13888891,0.836398201,8.249406897,229.9825845,24.5203048,10.66180939,2733.330331,289.2433496,10.58208539,941.9320282,88.31076396,9.375492213,1791.398303,293.527425,16.38538032,2.711867067,0.53174492,19.6080747,1.195150146,0.067826995,5.675186098,278.0448948,31.51066527,11.3329415,10.80551039,1.884482046,17.44000956,323.7354051,37.814956,11.68082187,2.157987645,-1.006078218,2020.397264,0,0.946946945,0.001501502,0.000500501,0.002502503,0,0.04004004,0.004504505,0,0,0.002002002,0.000750751,0.001251251,0,246.5,2.684039694,3
2.9905,0.425922235,14.2425091,1.59622,0.062019445,3.885394578,13.0625,1.146121176,8.774133405,27.11109924,2.679601471,9.883780243,1.262475,0.053180113,4.212369559,0.683284167,0.039119036,5.725148896,0.387504169,0.193993297,50.06224787,12.4555,2.329167179,18.69990911,6.072026675,0.364200823,5.998010913,2.9905,0.425922235,14.2425091,0.965,0.368476594,38.18410296,3.009,0.094440457,3.138599449,79.5055,2.380119692,2.99365414,3.91605E-08,1.25887E-07,321.46421,10.15403,0.867252938,8.54097278,229.7039,25.59499062,11.14260168,2724.8975,296.7647132,10.89085785,938.934855,65.35758241,6.960821835,1785.962645,306.9001977,17.1840211,2.699791,0.492868151,18.2557891,1.195935,0.068554546,5.732296988,276.87575,31.86229601,11.50779583,10.712475,0.516474224,4.821240883,322.40668,38.12795656,11.82604423,1.962708877,-0.93171,1977.928513,0,0.9465,0.001,0,0,0,0.0445,0.008,0,0,0,0,0,0,296.474551,2.671845753,3
2.9825,0.434964079,14.58387524,1.59382,0.067041089,4.206314947,13.0545,1.150012935,8.809321956,27.08968694,2.691219949,9.934481542,1.264475,0.057220839,4.525264528,0.684764167,0.042159073,6.156728853,0.380681489,0.206849983,54.33675886,12.3675,2.507876343,20.27795709,6.085310411,0.390168346,6.411642463,2.9825,0.434964079,14.58387524,0.965,0.368476594,38.18410296,3.009,0.094440457,3.138599449,79.4495,2.449173279,3.082679285,3.92965E-08,1.25883E-07,320.3414142,10.18603,0.932333491,9.153060529,229.1039,26.33226585,11.49359127,2713.4655,320.531903,11.8126397,938.851095,65.37123987,6.962897548,1774.614405,329.4081726,18.5622393,2.692095,0.500260053,18.58255572,1.198095,0.072176319,6.024256729,275.65735,34.37556801,12.47039776,10.700075,0.533742676,4.988214346,320.93628,41.19297707,12.835251,2.160123484,-0.980414,2068.548897,0,0.9385,0.001,0,0,0,0.0525,0.008,0,0,0,0,0,0,310.264065,2.661360768,3
3.01025255,0.606413093,20.14492414,1.595236311,0.068222075,4.276612443,13.11827951,1.475909025,11.25078196,27.2323486,3.401103463,12.48920361,1.264503625,0.057341251,4.5346846,0.685260481,0.043747745,6.384104436,0.381849976,0.211009564,55.2598081,12.36509134,2.49725854,20.19603795,6.094831985,0.418589689,6.867944677,2.99024754,0.451891416,15.11217415,0.95198804,0.426896725,44.8426563,3.01350337,0.115416763,3.829986186,79.39434873,2.727936059,3.435932283,1.28942E-06,3.53364E-05,2740.482231,10.1756064,0.935605203,9.194589161,228.6026538,28.1202892,12.30094609,2715.974255,323.0021934,11.89268245,942.5035852,88.69659526,9.41074354,1773.470669,328.9936884,18.55083899,2.71261864,0.585983051,21.60211696,1.199287318,0.075907551,6.329388241,276.1023765,35.029553,12.68716099,10.76439598,1.546916796,14.37067903,321.4628665,41.9446099,13.04804202,2.496453165,-1.220096328,1928.467454,0,0.934233558,0.001250313,0.000500125,0.0020005,0,0.051012753,0.007501875,0,0,0.001250313,0.00100025,0.001250313,0,298,2.678105851,3
2.9885,0.411543133,13.77089284,1.596455,0.061688597,3.864098694,13.0565,1.109192386,8.495327127,27.09698829,2.590644193,9.560635172,1.262275,0.052825887,4.184974539,0.683350833,0.039325295,5.754773904,0.389004924,0.191115609,49.1293546,12.4635,2.315527532,18.57846938,6.070138543,0.36026813,5.935089088,2.9885,0.411543133,13.77089284,0.9675,0.352765857,36.46158731,3.0085,0.091802778,3.051446825,79.5175,2.348764303,2.953770306,3.7789E-08,1.17844E-07,311.8483526,10.153295,0.860910851,8.479127719,229.8981,24.75138373,10.7662411,2726.146,294.9848448,10.82058132,938.977825,68.59417184,7.305196142,1787.168175,304.7378738,17.05143803,2.697722,0.479119032,17.76013362,1.19561,0.067851514,5.675054041,277.04395,31.68130053,11.43547821,10.715725,0.557930528,5.20665217,322.57947,37.94345537,11.76251401,1.937331137,-0.8757,2077.322116,0,0.9475,0.0015,0,0,0,0.044,0.007,0,0,0,0,0,0,315,2.670642589,3
2.9558,0.269529887,9.118678091,1.594712,0.066046628,4.141602239,12.9718,0.557319262,4.296391111,26.89741781,1.316969033,4.896265665,1.26305,0.055337126,4.381230028,0.684731667,0.041660636,6.084227962,0.388869754,0.189625788,48.76331631,12.4258,2.434932106,19.59577738,6.072548321,0.3680944,6.061613352,2.9558,0.269529887,9.118678091,0.9932,0.153472343,15.45230999,3.002,0.044676616,1.488228375,79.5994,1.814750572,2.279854587,2.91174E-08,4.02431E-08,138.2099577,10.198556,0.889607214,8.722874236,230.82404,18.29178586,7.924558405,2718.937,314.644919,11.57235048,934.90029,46.28634453,4.950939157,1784.03671,315.2508591,17.67064866,2.660082,0.295741166,11.11774622,1.19469,0.062661822,5.245027723,276.3517,33.61743323,12.16472822,10.68537,0.500043461,4.679701884,321.568016,40.53332701,12.60490005,1.805116221,-0.48189472,3502.017366,0,0.947,0.0012,0,0,0,0.051,0.0008,0,0,0,0,0,0,350,2.639238636,3
3.0096,0.276961802,9.202611723,1.610348,0.010039865,0.62345936,13.0192,0.553923605,4.254666991,27.02541595,1.265869892,4.683997811,1.25012,0.003462023,0.276935217,0.675174,0.005019933,0.74350207,0.433798539,0.027798275,6.408107174,12.9976,0.069240451,0.532717199,5.987857733,0.060260345,1.006375697,3.0012,0.034620225,1.153546092,1,0,0,3.0012,0.034620225,1.153546092,79.9904,0.276961802,0.346243802,2.69882E-08,3.39278E-10,1.257133507,9.996532,0.100052451,1.000871614,235.198,5.712337175,2.428735438,2792.4896,14.12505192,0.505822902,933.97916,14.6893616,1.57277188,1858.51044,0.564309672,0.030363546,2.707464,0.215337801,7.953487152,1.180324,0.009347461,0.79194025,284.1246,0.709714619,0.249789923,10.752712,0.078241709,0.727646283,330.9078,0.225031464,0.068004279,0.077069119,-0.00479424,15014.04826,0,0.9988,0,0.0012,0,0,0,0,0,0,0,0,0,0,110,2.705322819,3
2.992,0.08908423,2.977414098,1.6076,0.026725269,1.662432753,12.992,0.08908423,0.685685266,26.96012629,0.23843738,0.884407503,1.252,0.022271057,1.778838455,0.67648,0.016480583,2.436226128,0.42601232,0.075974149,17.83379155,12.912,0.979926528,7.589269887,5.999052736,0.147921424,2.465746349,2.992,0.08908423,2.977414098,1,0,0,3,0,0,79.944,0.623589609,0.780033034,2.7136E-08,1.51443E-09,5.580895883,10.032,0.356336919,3.552002783,234.4,6.681317235,2.850391312,2780.568,127.3013644,4.578250357,933.38624,0.932711886,0.099927752,1847.18176,126.3686525,6.841159611,2.692304,0.085699029,3.18311116,1.18216,0.024052742,2.034643538,282.8816,13.5675282,4.796186178,10.7376,0.138080556,1.285953623,329.4296,16.37368144,4.970312758,0.387386043,-0.063488,5695.26213,0,0.992,0,0,0,0,0.008,0,0,0,0,0,0,0,140,2.689264494,3
3.019,0.317236505,10.5079995,1.60814,0.021636552,1.345439601,13.067,0.929790837,7.11556468,27.13589495,2.168269105,7.990409418,1.25215,0.021044655,1.68068162,0.675765,0.013221439,1.956514278,0.422853815,0.094785974,22.41577836,12.909,0.90150929,6.983571849,6.002760949,0.161498995,2.690411909,3.019,0.317236505,10.5079995,0.976,0.308907753,31.65038455,3.006,0.077226938,2.569093091,79.845,1.618942556,2.027606683,3.5563E-08,1.09122E-07,306.8403899,10.0041,0.349454131,3.49310914,233.2618,18.29816113,7.844473948,2782.107,106.6345045,3.83286856,936.93083,45.22878559,4.827334541,1845.17617,128.127051,6.943892571,2.72381,0.374936933,13.76516472,1.18393,0.038189725,3.225674242,282.9599,11.77141801,4.160101135,10.75815,0.232553386,2.161648484,329.6954,13.45569392,4.081250123,0.566406536,-0.489344,1084.479929,0,0.989,0,0,0,0,0.005,0.006,0,0,0,0,0,0,150,2.714325911,3
3.0576,0.515249687,16.85144188,1.609628,0.011999234,0.74546628,13.1632,1.41723878,10.76667361,27.36089403,3.29229954,12.03286536,1.25192,0.016682734,1.332571857,0.674854,0.005808788,0.860747353,0.422364519,0.107511748,25.45473006,12.9256,0.656707423,5.080672645,6.005236961,0.168601505,2.807574564,3.0492,0.436782967,14.32451026,0.952,0.435541043,45.75010954,3.0132,0.114130452,3.787682586,79.7504,2.194196855,2.751330219,4.39442E-08,1.53857E-07,350.1176571,9.964732,0.305038831,3.061184492,232.4716,25.41092823,10.9307667,2786.9936,51.88314523,1.861616949,941.00552,65.3712253,6.946954498,1845.98808,113.6242817,6.15520127,2.764704,0.561492896,20.30933135,1.185484,0.047709598,4.024482661,283.3674,6.909914416,2.43850013,10.784512,0.298677153,2.769500866,330.3366,5.188680029,1.570725142,0.617374345,-0.90446784,642.3143435,0,0.9868,0,0.0012,0,0,0,0.012,0,0,0,0,0,0,130,2.747614167,3
